,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,684,684,3,566.5932203389831,200.4463276836158,1062,685,1,False,1
1,685,685,3,562.6623889437315,203.2240868706812,1013,686,1,False,1
2,686,686,3,557.4637134778511,206.6107445805844,1061,687,1,False,1
3,687,687,3,553.2434210526316,209.7612781954888,1064,688,1,False,1
4,688,688,3,549.4985479186835,212.9409486931268,1033,689,1,False,1
5,689,689,3,544.9206500956022,216.1806883365201,1046,690,1,False,1
6,690,690,3,540.7054429028815,219.4130202774813,937,691,1,False,1
7,691,691,3,536.2326454033771,222.5253283302064,1066,692,1,False,1
8,692,692,3,533.5815160955348,225.41329179646937,963,693,1,False,1
9,693,693,3,531.7297297297297,227.38149688149687,962,694,1,False,1
10,694,694,2,527.4247598719317,230.38313767342584,937,695,1,False,1
11,695,695,2,524.8729838709677,232.5584677419355,992,696,1,False,1
