,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,36,36,2,207.00656275635768,319.7842493847416,1219,39,9,False,4,0.0,0.0,0.0,0.0
1,1,37,37,1,183.96591853699087,317.9684123025769,1203,40,9,False,4,-23.04064421936681,-1.8158370821647054,-7.2194707547449815,21.955586814607976
2,2,38,38,1,160.9388097233864,315.907795473596,1193,41,9,False,4,-46.06775303297127,-3.8764539111455747,-14.673556563912836,43.840067315159544
3,3,39,39,1,138.39847715736042,313.5761421319797,1182,42,9,False,4,-68.60808559899726,-6.20810725276192,-22.275719803227602,65.18743983674482
4,4,40,40,1,116.0569514237856,310.2110552763819,1194,43,9,False,4,-90.94961133257208,-9.5731941083597,-30.834861484129178,86.0969753489449
5,5,41,41,1,93.45598006644518,307.5531561461794,1204,44,9,False,4,-113.5505826899125,-12.23109323856221,-38.768351454192995,107.42601824769096
6,6,42,42,2,71.89089417555373,304.0188679245283,1219,45,9,False,4,-135.11566858080397,-15.765381460213291,-47.308048170259,127.54112955021273
7,7,43,43,1,50.12771285475793,300.1602671118531,1198,46,9,False,4,-156.87884990159975,-19.623982272888497,-56.209738583949495,147.7719172069557
8,8,44,44,1,29.183147033533963,296.3439380911436,1163,47,9,False,4,-177.8234157228237,-23.440311293597972,-64.87653800142056,167.217374066881
9,9,45,45,1,13.047018348623851,291.51490825688074,872,48,9,False,4,-193.95954440773383,-28.269341127860855,-73.38876429791172,181.75134054384466
10,10,46,46,1,4.3625,285.025,160,49,9,False,4,-202.64406275635767,-34.75924938474162,-81.75034889292566,188.65233113873313
