,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,660,727,5,523.5056270096463,322.2242765273312,2488,728,2,False,5
1,661,728,5,526.2589609343536,311.63391059202576,2483,729,2,False,5
2,662,729,5,526.6541598694943,299.6056280587276,2452,730,2,False,5
3,663,730,4,524.4051407588739,288.155854753162,2451,731,2,False,5
4,664,731,4,519.0082440230833,277.6232481450948,2426,732,2,False,5
5,665,732,4,510.2512274959083,268.2761865793781,2444,733,2,False,5
6,666,733,4,500.3511953833471,260.7003297609233,2426,734,2,False,5
7,667,734,5,489.33497133497127,256.3619983619984,2442,735,2,False,5
8,668,735,5,477.4451691805952,253.76110884631063,2453,736,2,False,5
9,669,736,5,465.038477451386,254.02813405047576,2417,737,2,False,5
10,670,737,5,453.3626731866341,256.9621026894865,2454,738,2,False,5
11,671,738,5,442.5771730300569,262.76645004061737,2462,739,2,False,5
