,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,732,799,4,414.3327967806841,322.0020120724346,2485,800,2,False,5
1,733,800,4,416.8692493946732,333.4180790960452,2478,801,2,False,5
2,734,801,4,422.2072,344.0636,2500,802,2,False,5
3,735,802,5,429.2647292993631,353.062101910828,2512,803,2,False,5
4,736,803,4,438.5118047218888,360.7410964385754,2499,804,2,False,5
5,737,804,4,448.95846774193546,366.0040322580645,2480,805,2,False,5
6,738,805,5,460.41005185480657,369.1268448344635,2507,806,2,False,5
7,739,806,5,472.2174780526736,369.7861133280128,2506,807,2,False,5
8,740,807,4,483.3270084779976,367.62212353653615,2477,808,2,False,5
9,741,808,4,494.1665325824618,362.3205953338697,2486,809,2,False,5
10,742,809,4,502.4905203711174,355.3376361436063,2479,810,2,False,5
11,743,810,4,509.5953150242327,346.6490306946688,2476,811,2,False,5
