,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1200,1267,3,354.367816091954,285.7145593869732,1566,1273,29,False,5
1,1201,1268,3,347.12575941676795,292.7381530984204,1646,1274,29,False,5
2,1202,1269,3,341.02759043531574,300.594114040466,1631,1275,29,False,5
3,1203,1270,3,337.7488399071926,309.10672853828305,1724,1276,29,False,5
4,1204,1271,3,335.6005730659025,317.51002865329514,1745,1277,29,False,5
5,1205,1272,3,335.42044134727064,327.0458768873403,1722,1278,29,False,5
6,1206,1273,3,338.0781796966161,336.39381563593935,1714,1279,29,False,5
7,1207,1274,3,342.2071759259259,345.19675925925924,1728,1280,29,False,5
8,1208,1275,3,348.1149490373726,353.0317100792752,1766,1281,29,False,5
9,1209,1276,3,355.7665706051873,359.4005763688761,1735,1282,29,False,5
10,1210,1277,3,364.5315934065934,365.3001373626374,1456,1283,29,False,5
11,1211,1278,3,372.1483390607102,366.3682703321879,1746,1284,29,False,5
