,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,840,907,4,514.4582664526484,322.1685393258427,2492,908,24,False,5
1,841,908,6,506.15194610778445,311.3308383233533,1336,909,25,False,5
2,842,909,5,505.4225245653817,311.53514739229024,1323,910,25,False,5
3,843,910,6,504.1767830045524,311.0918057663126,1318,911,25,False,5
4,844,911,4,511.0702529104777,319.57366519470094,2491,912,25,False,5
5,845,912,4,509.1991769547325,318.6477366255144,2430,913,25,False,5
6,846,913,4,506.8714632174616,317.8350848827809,2474,914,25,False,5
7,847,914,6,492.9743782969104,310.4830444611907,1327,915,24,False,5
8,848,915,4,499.9663695299838,316.0214748784441,2468,916,24,False,5
9,849,916,5,496.9741961095673,315.28860658991664,2519,917,24,False,5
10,850,917,5,491.49960063897765,314.77635782747603,2504,918,24,False,5
11,851,918,5,485.8788239968216,314.84068335319824,2517,919,24,False,5
