,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,984,1051,4,472.5602006688963,352.191889632107,2392,1054,29,False,5
1,985,1052,4,472.69504447268105,351.50317662007626,2361,1055,29,False,5
2,986,1053,4,472.8537913699204,351.29576874738166,2387,1056,29,False,5
3,987,1054,4,472.8892165122157,350.9578770008425,2374,1057,29,False,5
4,988,1055,4,472.7410676754939,350.74064733081127,2379,1058,29,False,5
5,989,1056,4,472.830021141649,350.51501057082453,2365,1059,29,False,5
6,990,1057,4,472.4470636889992,349.994623655914,2418,1060,29,False,5
7,991,1058,4,472.5392781316348,349.5927813163482,2355,1061,29,False,5
8,992,1059,4,472.25,349.50337268128163,2372,1062,29,False,5
9,993,1060,4,472.24873737373736,349.0273569023569,2376,1063,29,False,5
10,994,1061,4,471.9497276916632,348.754922496858,2387,1064,29,False,5
11,995,1062,4,471.6786011656952,348.3243130724396,2402,1065,29,False,5
