,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,120,187,5,539.6699551569507,239.190134529148,2230,188,2,False,5
1,121,188,5,545.9448712155445,248.7519204699503,2213,189,2,False,5
2,122,189,5,555.4451025056948,255.81822323462416,2195,190,2,False,5
3,123,190,5,565.6662156066757,260.83310780333784,2217,191,2,False,5
4,124,191,5,576.7533572068039,263.2296329453894,2234,192,2,False,5
5,125,192,5,588.0022634676324,263.37528293345406,2209,193,2,False,5
6,126,193,5,599.0333778371162,259.7859368046284,2247,194,2,False,5
7,127,194,5,608.7275569450647,254.5953550692273,2239,195,2,False,5
8,128,195,5,616.795684113866,246.1170798898072,2178,196,2,False,5
9,129,196,5,621.6098901098901,236.27106227106228,2184,197,2,False,5
10,130,197,5,624.3696915511846,225.7434063477872,2237,198,2,False,5
11,131,198,5,624.1406533575317,214.57078039927404,2204,199,2,False,5
