,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,684,751,4,490.7063394683026,357.5480572597137,2445,752,2,False,5
1,685,752,4,500.6483739837398,352.4560975609756,2460,753,2,False,5
2,686,753,5,509.5316659943526,344.83380395320694,2479,754,2,False,5
3,687,754,5,516.4058205335489,335.766774454325,2474,755,2,False,5
4,688,755,4,521.0089321965083,325.3321153065368,2463,756,2,False,5
5,689,756,4,523.1604234527688,314.14128664495115,2456,757,2,False,5
6,690,757,4,522.2443457189014,303.0767366720517,2476,758,2,False,5
7,691,758,4,518.2669922669922,290.31094831094833,2457,759,2,False,5
8,692,759,4,512.7765227914482,280.5098830173457,2479,760,2,False,5
9,693,760,4,504.5218295218296,272.02661122661124,2405,761,2,False,5
10,694,761,4,496.5176809210527,267.1652960526316,2432,762,2,False,5
11,695,762,4,484.8380797396257,262.4426362896664,2458,763,2,False,5
