,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1284,1351,3,396.5146276595744,288.1449468085106,1504,1357,29,False,5
1,1285,1352,3,396.9189189189189,288.1642411642412,1443,1358,29,False,5
2,1286,1353,3,397.0589535740604,287.9123065585851,1357,1359,29,False,5
3,1287,1354,3,397.2038488952245,287.62508909479686,1403,1360,29,False,5
4,1288,1355,3,397.0568181818182,287.32173295454544,1408,1361,29,False,5
5,1289,1356,3,396.82864976010967,287.08841672378344,1459,1362,29,False,5
6,1290,1357,3,396.61404728789984,287.0653685674548,1438,1363,29,False,5
7,1291,1358,3,396.9850107066381,286.55674518201283,1401,1364,29,False,5
8,1292,1359,3,397.3501805054152,286.14729241877257,1385,1365,29,False,5
9,1293,1360,3,396.4355909694555,286.0418326693228,1506,1366,29,False,5
10,1294,1361,3,396.2554599602912,285.9503639973527,1511,1367,29,False,5
11,1295,1362,3,396.07142857142856,285.6878306878307,1512,1368,29,False,5
