,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,540,607,5,444.21913190054784,267.6291613990729,2373,608,2,False,5
1,541,608,5,445.7227310574521,284.66569525395505,2402,609,2,False,5
2,542,609,5,450.87620242576327,297.0886658301966,2391,610,2,False,5
3,543,610,5,458.8893510815308,307.3556572379368,2404,611,2,False,5
4,544,611,5,468.7040690505549,315.98561446773533,2433,612,2,False,5
5,545,612,5,480.08522025524906,321.53396459448334,2429,613,2,False,5
6,546,613,5,493.0498034076016,323.8851026649192,2289,614,2,False,5
7,547,614,5,504.7518703241896,322.4010806317539,2406,615,2,False,5
8,548,615,5,515.8493038493039,318.462325962326,2442,616,2,False,5
9,549,616,5,525.525786163522,311.78574423480086,2385,617,2,False,5
10,550,617,5,532.7043551088777,303.213567839196,2388,618,2,False,5
11,551,618,5,537.2896808951513,293.30128470783256,2413,619,2,False,5
