,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,360,427,5,562.9383947939262,211.5188720173536,2305,428,2,False,5
1,361,428,5,553.5265658747301,207.3693304535637,2315,429,2,False,5
2,362,429,5,541.7657463330457,205.8235547886109,2318,430,2,False,5
3,363,430,5,529.9879796578825,207.493758668516,2163,431,2,False,5
4,364,431,5,519.3897569444445,212.60069444444449,2304,432,2,False,5
5,365,432,5,510.27561388653686,220.5194750211685,2362,433,2,False,5
6,366,433,5,503.1089965397924,230.5233564013841,2312,434,2,False,5
7,367,434,5,499.872797593468,241.6691018478728,2327,435,2,False,5
8,368,435,5,499.3429556225765,252.55234812580784,2321,436,2,False,5
9,369,436,5,502.4808695652174,266.17782608695654,2300,437,2,False,5
10,370,437,5,507.9948141745895,276.83578219533274,2314,438,2,False,5
11,371,438,5,517.3032613299449,285.2232105040237,2361,439,2,False,5
