,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,420,487,5,497.7361287590005,218.0461668784413,2361,488,2,False,5
1,421,488,5,490.9653276955602,227.28837209302327,2365,489,2,False,5
2,422,489,5,485.9225232853514,237.0766299745978,2362,490,2,False,5
3,423,490,5,483.18094442122856,248.4421228583368,2393,491,2,False,5
4,424,491,5,482.7347287483981,260.2857753096967,2341,492,2,False,5
5,425,492,5,485.7521150592216,272.2115059221658,2364,493,2,False,5
6,426,493,5,490.42422907488987,282.25286343612333,2270,494,2,False,5
7,427,494,5,497.4531116794544,291.28132992327363,2346,495,2,False,5
8,428,495,5,506.4677692960136,298.0424088210348,2358,496,2,False,5
9,429,496,5,516.9009235936188,302.75230898404703,2382,497,2,False,5
10,430,497,5,528.0977157360406,304.8959390862944,2364,498,2,False,5
11,431,498,5,538.4132996632997,304.256734006734,2376,499,2,False,5
