,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,168,235,5,540.2284812978819,221.29562866155925,2219,236,2,False,5
1,169,236,5,538.5409762651142,233.18137035378416,2233,237,2,False,5
2,170,237,5,539.6330357142857,244.52767857142857,2240,238,2,False,5
3,171,238,5,543.3456845910529,255.5119746949842,2213,239,2,False,5
4,172,239,5,549.0817810086324,264.9582008178101,2201,240,2,False,5
5,173,240,5,557.1054284432481,272.9887842081651,2229,241,2,False,5
6,174,241,5,566.4579566003616,279.6103074141049,2212,242,2,False,5
7,175,242,5,576.2645861601086,283.4947987336047,2211,243,2,False,5
8,176,243,5,587.9157105030891,285.4174757281553,2266,244,2,False,5
9,177,244,5,598.7573858549687,285.09444941808414,2234,245,2,False,5
10,178,245,5,609.4010013654984,282.441966317706,2197,246,2,False,5
11,179,246,5,619.7306791569088,277.2243559718969,2135,247,2,False,5
