,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,864,931,5,440.02827558741535,360.3592194344882,2511,932,26,False,5
1,865,932,6,439.36157337367626,378.5756429652042,1322,933,24,False,5
2,866,933,6,440.3230653643877,382.9571750563486,1331,934,24,False,5
3,867,934,6,442.5464150943397,388.2596226415095,1325,935,24,False,5
4,868,935,5,441.9100318471338,379.5648885350319,2512,936,24,False,5
5,869,936,5,444.2642487046632,385.3108808290156,2509,937,24,False,5
6,870,937,5,446.7149681528662,390.22929936305735,2512,938,24,False,5
7,871,938,5,449.0155564419625,393.571200638213,2507,939,24,False,5
8,872,939,4,452.4763811048839,397.6240992794236,2498,940,24,False,5
9,873,940,5,466.20645645645646,409.3843843843844,1332,941,27,False,5
10,874,941,5,468.8347045624532,411.2969334330591,1337,942,27,False,5
11,875,942,5,476.9228464419476,413.48689138576776,1335,943,27,False,5
