,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,216,216,3,554.8998470948012,198.55351681957185,1308,217,3,False,4
1,217,217,4,553.178674351585,167.88904899135446,1388,218,3,False,4
2,218,218,4,572.6056236481616,146.5068493150685,1387,219,3,False,4
3,219,219,4,602.1378066378066,145.0007215007215,1386,220,3,False,4
4,220,220,4,623.6440912232205,167.12785072563926,1447,221,3,False,4
5,221,221,4,620.3101449275363,196.65942028985503,1380,222,3,False,4
6,222,222,2,598.5244913338357,216.34287867370008,1327,223,3,False,4
7,223,223,3,569.0976923076923,215.89307692307693,1300,224,3,False,4
8,224,224,4,549.6818885448916,193.7546439628483,1292,225,3,False,4
9,225,225,4,550.0,163.09307520476546,1343,226,3,False,4
10,226,226,4,572.6523605150214,143.28254649499286,1398,227,3,False,4
11,227,227,4,602.7942477876106,144.04793510324484,1356,228,3,False,4
