,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,168,168,2,579.5828571428572,236.0995918367347,1225,169,3,False,4
1,169,169,2,552.9210727969348,221.8268199233717,1305,170,3,False,4
2,170,170,3,543.7699775952203,191.98282300224048,1339,171,3,False,4
3,171,171,3,558.9673748103187,164.69650986342944,1318,172,3,False,4
4,172,172,3,587.2405345211581,158.2694877505568,1347,173,3,False,4
5,173,173,3,613.3200280112045,173.61694677871148,1428,174,3,False,4
6,174,174,3,618.4366197183099,202.07635285396591,1349,175,3,False,4
7,175,175,2,601.606997558991,225.10252237591536,1229,176,3,False,4
8,176,176,2,572.9416224412433,227.7005307050796,1319,177,3,False,4
9,177,177,3,549.6085955487337,208.06907137375288,1303,178,3,False,4
10,178,178,3,546.0020949720671,177.81843575418995,1432,179,3,False,4
11,179,179,3,566.5688536409517,155.6113914924297,1387,180,3,False,4
