,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,108,108,4,557.6145339652448,232.8309636650869,1266,109,3,False,4
1,109,109,4,561.2987303958178,204.78790141896937,1339,110,3,False,4
2,110,110,4,583.9643895348837,189.7950581395349,1376,111,3,False,4
3,111,111,4,611.8161499639509,197.2509012256669,1387,112,3,False,4
4,112,112,3,626.5342657342658,221.8888111888112,1430,113,3,False,4
5,113,113,3,621.9710042432815,251.502828854314,1414,114,3,False,4
6,114,114,2,598.9739000745712,270.65398956002986,1341,115,3,False,4
7,115,115,3,571.4659090909091,264.2878787878788,1320,116,3,False,4
8,116,116,4,561.086383601757,236.9319180087848,1366,117,3,False,4
9,117,117,4,572.4542069992553,207.8421444527178,1343,118,3,False,4
10,118,118,4,597.9707602339181,195.69152046783623,1368,119,3,False,4
11,119,119,4,624.9155617585485,206.8520586182833,1433,120,3,False,4
