,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,60,60,3,597.2456647398844,258.0267341040462,1384,61,3,False,4
1,61,61,4,568.7125,255.3485294117647,1360,62,3,False,4
2,62,62,4,551.5030165912519,231.5226244343892,1326,63,3,False,4
3,63,63,4,556.0985915492957,201.4781319495923,1349,64,3,False,4
4,64,64,4,581.8861423220974,186.44494382022472,1335,65,3,False,4
5,65,65,3,609.8167770419426,192.1250919793966,1359,66,3,False,4
6,66,66,3,626.1624548736462,215.8259927797834,1385,67,3,False,4
7,67,67,3,618.4334545454545,244.8756363636364,1375,68,3,False,4
8,68,68,4,593.5765047135606,257.3110949963742,1379,69,3,False,4
9,69,69,4,565.0596786534047,249.1836266258608,1307,70,3,False,4
10,70,70,4,550.7188449848024,222.23632218844983,1316,71,3,False,4
11,71,71,4,559.474195961107,194.3679880329095,1337,72,3,False,4
