,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,96,96,1,219.97385031559963,423.50676284941386,1109,97,1,False,1,0.0,0.0,0.0,0.0
1,1,97,97,1,212.02904929577463,422.2156690140845,1136,98,1,False,1,-7.944801019825007,-1.2910938353293773,-6.901675274410496,4.141698316250087
2,2,98,98,1,205.07932263814607,421.29590017825313,1122,99,1,False,1,-14.894527677453567,-2.2108626711607258,-12.803631617905534,7.924764089746271
3,3,99,99,1,198.2907488986784,420.6070484581498,1135,100,1,False,1,-21.683101416921232,-2.8997143912640695,-18.43345489527562,11.780194023497012
4,4,100,100,1,192.3960923623445,419.5870337477797,1126,101,1,False,1,-27.577757953255144,-3.919729101634175,-23.594235142092828,14.805710993334872
5,5,101,101,1,185.94395796847635,419.2022767075306,1142,102,1,False,1,-34.02989234712328,-4.304486141883274,-28.77080757743605,18.676263155262436
6,6,102,102,1,178.63563115487915,418.7591763652641,1117,103,1,False,1,-41.338219160720485,-4.7475864841497355,-34.63900940312212,23.05486864795931
7,7,103,103,1,171.2646017699115,418.2646017699115,1130,104,1,False,1,-48.709248545688126,-5.2421610795023525,-40.5883276900202,27.434627790378528
8,8,104,104,1,163.6567834681042,417.5678346810422,1113,105,1,False,1,-56.317066847495425,-5.93892816837166,-46.84901106364738,31.81278121215736
9,9,105,105,1,156.736563876652,416.7286343612335,1135,106,1,False,1,-63.23728643894762,-6.778128488180357,-52.67642770429425,35.63834151974601
10,10,106,106,1,149.51024042742654,416.0115761353517,1123,107,1,False,1,-70.4636098881731,-7.495186714062186,-58.65881622548878,39.75476602088904
11,11,107,107,1,142.54265611257696,415.3693931398417,1137,108,1,False,1,-77.43119420302267,-8.13736970957217,-64.39524881254675,43.76138196934223
