,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,108,108,1,135.81802274715662,414.7191601049869,1143,109,1,False,1,0.0,0.0,0.0,0.0
1,1,109,109,1,128.7899461400359,413.6149012567325,1114,110,1,False,1,-7.02807660712071,-1.1042588482544033,-6.100190645385275,3.660727043834254
2,2,110,110,1,121.77127659574468,412.7260638297872,1128,111,1,False,1,-14.046746151411938,-1.9930962751996617,-12.054989868894832,7.480690440411488
3,3,111,111,1,116.43276936776492,411.6482635796973,1123,112,1,False,1,-19.3852533793917,-3.0708965252895837,-16.84198088484562,10.078002477016351
4,4,112,112,1,109.02055406613049,410.2537980339589,1119,113,1,False,1,-26.79746868102613,-4.465362071027982,-23.423023424492897,13.76247651375321
5,5,113,113,1,102.63037752414398,408.7928007023705,1139,114,1,False,1,-33.18764522301264,-5.926359402616356,-29.262637660512475,16.740357474292168
6,6,114,114,1,95.4881818181818,407.7209090909091,1100,115,1,False,1,-40.32984092897482,-6.998251014077766,-35.42961906855703,20.499114109380265
7,7,115,115,1,88.84088888888888,406.7404444444445,1125,116,1,False,1,-46.977133858267734,-7.9787156605423775,-41.15827111963232,24.010575327805647
8,8,116,116,1,82.41987466427932,405.95255147717097,1117,117,1,False,1,-53.3981480828773,-8.766608627815913,-46.589805120819726,27.524638132375678
9,9,117,117,1,75.23889875666075,405.0364120781528,1126,118,1,False,1,-60.57912399049587,-9.682748026834076,-52.686636803721484,31.42776121711142
10,10,118,118,1,68.38154392191659,404.7417923691216,1127,119,1,False,1,-67.43647882524003,-9.9773677358653,-58.13653651208973,35.600135753423615
11,11,119,119,1,60.99202127659574,404.02748226950354,1128,120,1,False,1,-74.82600147056087,-10.691677835483347,-64.26390795903735,39.79186606383921
