,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,0,0,1,866.9069767441861,4.424418604651163,172,1,1,False,1,0.0,0.0,0.0,0.0
1,1,1,1,1,862.1077283372365,7.304449648711944,427,2,1,False,1,-4.799248406949573,2.8800310440607806,-4.799248406949573,2.8800310440607806
2,2,2,2,1,856.9420689655173,10.975172413793103,725,3,1,False,1,-9.964907778668817,6.55075380914194,-9.964907778668817,6.55075380914194
3,3,3,3,1,851.1642105263157,14.647368421052631,950,4,1,False,1,-15.742766217870326,10.222949816401467,-15.742766217870326,10.222949816401467
4,4,4,4,1,845.0349956255468,19.590551181102363,1143,5,1,False,1,-21.87198111863927,15.1661325764512,-21.87198111863927,15.1661325764512
5,5,5,5,1,838.8009389671362,27.15023474178404,1065,6,1,False,1,-28.10603777704989,22.725816137132878,-28.10603777704989,22.725816137132878
6,6,6,6,1,831.7964015151515,34.77272727272727,1056,7,1,False,1,-35.110575229034566,30.34830866807611,-35.110575229034566,30.34830866807611
7,7,7,7,1,825.0417457305502,42.32637571157496,1054,8,1,False,1,-41.86523101363582,37.901957106923795,-41.86523101363582,37.901957106923795
8,8,8,8,1,818.140712945591,50.17636022514071,1066,9,1,False,1,-48.766263798595105,45.751941620489546,-48.766263798595105,45.751941620489546
9,9,9,9,1,811.1004651162791,57.81116279069767,1075,10,1,False,1,-55.80651162790696,53.386744186046506,-55.80651162790696,53.386744186046506
10,10,10,10,1,804.0942883046238,65.55213055303717,1103,11,1,False,1,-62.812688439562294,61.12771194838601,-62.812688439562294,61.12771194838601
11,11,11,11,1,797.2806691449814,72.28624535315986,1076,12,1,False,1,-69.62630759920467,67.86182674850869,-69.62630759920467,67.86182674850869
