,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,36,36,2,231.8779527559055,437.62992125984255,254,37,1,False,1,0.0,0.0,0.0,0.0
1,1,37,37,2,226.5684647302905,428.8630705394191,241,38,1,False,1,-5.309488025615025,-8.766850720423463,0.08736150470580117,10.248936657811592
2,2,38,38,2,220.08835341365463,417.578313253012,249,39,1,False,1,-11.789599342250881,-20.05160800683052,-0.10479557656293359,23.260495570763858
3,3,39,39,2,211.12109375,405.23828125,256,40,1,False,1,-20.75685900590551,-32.39164000984255,1.3024055204381817,38.449567984290866
4,4,40,40,2,202.2526690391459,393.7758007117438,281,41,1,False,1,-29.62528371675961,-43.85412054809876,3.0728205205644485,52.833692833210876
5,5,41,41,2,195.2428571428572,384.63214285714287,280,42,1,False,1,-36.63509561304832,-52.99777840269968,4.4295818557376485,64.2749838645034
6,6,42,42,2,186.71063829787235,373.4382978723404,235,43,1,False,1,-45.16731445803316,-64.19162338750215,6.048144329071306,78.25644228207979
7,7,43,43,2,177.5,362.7019230769231,208,44,1,False,1,-54.37795275590551,-74.92799818291945,8.483615362857932,92.19107835359208
8,8,44,44,2,167.35470085470087,352.4059829059829,234,45,1,False,1,-64.52325190120465,-85.22393835385964,11.947596648059353,106.22440698250124
9,9,45,45,2,156.01581027667984,343.97233201581025,253,46,1,False,1,-75.86214247922567,-93.6575892440323,17.388877874951127,119.26623835265471
