,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,0,38,5,574.9014084507043,449.8450704225352,71,43,8,False,8,0.0,0.0,0.0,0.0
1,1,1,39,9,575.012987012987,462.9350649350649,77,44,8,False,8,0.11157856228271612,13.0899945125297,0.11157856228271612,13.0899945125297
2,2,2,40,9,576.625,465.30555555555554,72,45,8,False,8,1.7235915492957474,15.46048513302037,1.7235915492957474,15.46048513302037
3,3,3,41,7,590.6627906976744,480.9767441860465,86,46,8,False,8,15.761382246970129,31.131673763511344,15.761382246970129,31.131673763511344
4,4,4,42,4,592.953488372093,492.8139534883721,86,47,8,False,8,18.05207992138878,42.968883065836906,18.05207992138878,42.968883065836906
5,5,5,43,4,594.9770114942529,502.81609195402297,87,48,8,False,8,20.075603043548654,52.97102153148779,20.075603043548654,52.97102153148779
6,6,6,44,7,595.4651162790698,518.5697674418604,86,49,8,False,8,20.563707828365523,68.72469701932528,20.563707828365523,68.72469701932528
7,7,7,45,3,595.7307692307693,526.7179487179487,78,50,8,False,8,20.82936078006503,76.87287829541356,20.82936078006503,76.87287829541356
8,8,8,46,7,594.6559139784946,545.0645161290323,93,51,8,False,8,19.754505527790343,95.21944570649714,19.754505527790343,95.21944570649714
9,9,9,47,8,594.3855421686746,554.8915662650602,83,52,8,False,8,19.484133717970394,105.04649584252502,19.484133717970394,105.04649584252502
10,10,10,48,5,591.4123711340206,570.0309278350516,97,53,8,False,8,16.510962683316393,120.18585741251638,16.510962683316393,120.18585741251638
11,11,11,49,4,587.940594059406,574.7920792079208,101,54,8,False,8,13.0391856087017,124.9470087853856,13.0391856087017,124.9470087853856
