,Unnamed: 0,index,Unnamed: 0.1,id,x,y,size,frame,track,ignore,track_fixed,x_shift,y_shift,x_rotate,y_rotate
0,0,12,12,1,401.9924812030075,80.40601503759399,133,19,2,False,2,0.0,0.0,0.0,0.0
1,1,13,13,1,390.22222222222223,86.7008547008547,117,20,2,False,2,-11.770258980785286,6.294839663260717,0.11377202826682442,13.347324030924739
2,2,14,14,2,377.1510791366906,93.94964028776978,139,21,2,False,2,-24.841402066316903,13.543625250175793,0.46885101586364897,28.28966631585704
3,3,15,15,1,366.4724409448819,99.92125984251967,127,22,2,False,2,-35.52004025812562,19.515244804925686,0.8029005610959139,40.52003690057593
4,4,16,16,1,354.64406779661016,105.46610169491524,118,23,2,False,2,-47.348413406397356,25.06008665732125,0.2253557808693536,53.57078877660463
5,5,17,17,1,343.0,111.27835051546391,97,24,2,False,2,-58.992481203007515,30.872335477869925,-0.02978982239573469,66.58237791572049
6,6,18,18,1,331.3474576271187,117.59322033898304,118,25,2,False,2,-70.64502357588884,37.187205301389056,0.1563533796205263,79.83472394757953
7,7,19,19,1,319.16326530612247,124.73469387755102,49,26,2,False,2,-82.82921589688505,44.328678839957036,0.827980475743793,93.94160538398647
8,8,20,20,1,306.3764705882353,131.69411764705882,85,27,2,False,2,-95.61601061477222,51.28810260946483,1.0586996849426669,108.49778850345443
9,9,21,21,1,294.97457627118644,137.72881355932202,118,28,2,False,2,-107.01790493182108,57.32279852172803,1.1129825316439081,121.39809090856073
10,10,22,22,1,282.3333333333333,145.33333333333334,75,29,2,False,2,-119.6591478696742,64.92731829573935,1.9826735124184154,136.1247124357512
11,11,23,23,1,268.8677685950413,152.65289256198346,121,30,2,False,2,-133.12471260796622,72.24687752438948,2.2174054736480358,151.4492770928378
