,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,192,192,5,354.53072033898303,16.16313559322034,944,193,3,False,1
1,193,193,5,353.1013133208255,23.25609756097561,1066,194,3,False,1
2,194,194,5,360.81215970961887,32.258620689655174,1102,195,3,False,1
3,195,195,5,370.633423180593,32.92183288409704,1113,196,3,False,1
4,196,196,6,378.07827788649706,24.595890410958905,1022,197,3,False,1
5,197,197,5,379.36044176706827,15.826305220883532,996,198,3,False,1
6,198,198,6,373.7335058214748,10.552393272962483,773,199,3,False,1
7,199,199,6,362.7479674796748,10.621138211382114,615,200,3,False,1
8,200,200,5,354.29639175257734,12.57603092783505,776,201,3,False,1
9,201,201,5,350.7583603020496,16.810140237324703,927,202,3,False,1
10,202,202,5,356.9525939177102,26.220035778175312,1118,203,3,False,1
11,203,203,5,366.1068416119962,30.01593252108716,1067,204,3,False,1
