,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,24,24,5,432.0807570977918,138.76403785488958,1585,25,3,False,1
1,25,25,4,441.923828125,137.32421875,1536,26,3,False,1
2,26,26,4,449.1664473684211,128.4763157894737,1520,27,3,False,1
3,27,27,4,448.3192052980132,117.50728476821192,1510,28,3,False,1
4,28,28,4,441.5776636713736,108.38960205391528,1558,29,3,False,1
5,29,29,4,432.14305177111714,106.2874659400545,1468,30,3,False,1
6,30,30,4,423.1519886363636,109.39417613636364,1408,31,3,False,1
7,31,31,4,418.661865569273,119.05212620027434,1458,32,3,False,1
8,32,32,5,418.588122605364,131.08301404853128,1566,33,3,False,1
9,33,33,4,428.05410447761193,135.93221393034827,1608,34,3,False,1
10,34,34,4,437.8691767708998,131.6458200382897,1567,35,3,False,1
11,35,35,4,443.2282894736842,120.96710526315788,1520,36,3,False,1
