,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1656,1656,1,436.7571305099395,636.3314606741573,2314,1657,3,False,1
1,1657,1657,2,399.6908150064683,593.3592065545494,2319,1658,3,False,1
2,1658,1658,5,440.8270814272644,541.9309240622141,2186,1659,3,False,1
3,1659,1659,2,493.92671825216206,578.0691852526172,2197,1660,3,False,1
4,1660,1660,1,463.2768122085629,629.0063586265367,2359,1661,3,False,1
5,1661,1661,1,417.6918580375783,609.635490605428,2395,1662,3,False,1
6,1662,1662,4,428.1193895870736,566.1297127468582,2228,1663,3,False,1
7,1663,1663,6,474.05780609922624,569.5484751934456,2197,1664,3,False,1
8,1664,1664,1,480.6075200675961,628.9450781580059,2367,1665,3,False,1
9,1665,1665,1,414.9294677628732,648.2137602769363,2311,1666,3,False,1
10,1666,1666,3,390.7331340734415,592.4163108454312,2342,1667,3,False,1
11,1667,1667,6,438.9560585885486,565.6569019085664,2253,1668,3,False,1
