,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,660,660,1,521.2627041742287,638.1565335753176,2204,661,3,False,1
1,661,661,1,459.78805309734514,639.0946902654867,2260,662,3,False,1
2,662,662,2,460.5140186915888,580.9626168224299,2247,663,3,False,1
3,663,663,3,521.2298387096774,583.7809139784946,2232,664,3,False,1
4,664,664,1,513.422151611439,639.06264185202,2203,665,3,False,1
5,665,665,1,458.95806312148727,624.6748811067877,2313,666,3,False,1
6,666,666,3,476.4207625172255,564.4000918695452,2177,667,3,False,1
7,667,667,3,536.3267944716897,583.296477931342,2243,668,3,False,1
8,668,668,1,513.4387387387387,635.4846846846847,2220,669,3,False,1
9,669,669,1,463.7285342584562,608.8738074588031,2306,670,3,False,1
10,670,670,3,493.9916317991632,553.4607159460716,2151,671,3,False,1
11,671,671,2,546.3720090293453,585.6284424379232,2215,672,3,False,1
