,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1692,1692,3,406.3209366391184,571.431129476584,2178,1693,3,False,1
1,1693,1693,5,471.6546264225631,556.5190499752598,2021,1694,3,False,1
2,1694,1694,1,485.0200186219739,623.6229050279329,2148,1695,3,False,1
3,1695,1695,1,417.9316279069768,635.6572093023256,2150,1696,3,False,1
4,1696,1696,2,410.6519468186135,571.022792022792,2106,1697,3,False,1
5,1697,1697,5,479.8187751004016,564.1139558232932,1992,1698,3,False,1
6,1698,1698,1,485.2497648165569,633.8217309501412,2126,1699,3,False,1
7,1699,1699,1,414.51680075721725,635.7756743965925,2113,1700,3,False,1
8,1700,1700,3,414.1457837065269,567.924249642687,2099,1701,3,False,1
9,1701,1701,5,486.8033763654419,567.0441906653426,2014,1702,3,False,1
10,1702,1702,1,482.95504543280725,640.3457675753228,2091,1703,3,False,1
11,1703,1703,1,411.13317757009344,632.7827102803739,2140,1704,3,False,1
