,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1512,1512,1,479.65949978060553,608.7125932426503,2279,1513,3,False,1
1,1513,1513,1,434.3095442820292,631.8374892519347,2326,1514,3,False,1
2,1514,1514,2,401.62921828278513,586.4784280222127,2341,1515,3,False,1
3,1515,1515,3,447.2008234217749,544.5169258920403,2186,1516,3,False,1
4,1516,1516,2,493.5337719298246,587.1662280701754,2280,1517,3,False,1
5,1517,1517,1,457.2658064516129,633.1961290322581,2325,1518,3,False,1
6,1518,1518,2,412.026582278481,604.9755274261603,2370,1519,3,False,1
7,1519,1519,3,435.06739526411656,558.0286885245902,2196,1520,3,False,1
8,1520,1520,3,485.3867378727192,576.8473520249221,2247,1521,3,False,1
9,1521,1521,1,474.3960784313725,629.5699346405229,2295,1522,3,False,1
10,1522,1522,1,418.245122985581,622.2675996607294,2358,1523,3,False,1
11,1523,1523,3,421.6447774349934,564.1912736888497,2269,1524,3,False,1
