,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,576,576,1,505.1221513217867,651.5738377392889,2194,577,3,False,1
1,577,577,1,449.5173611111111,625.1948784722222,2304,578,3,False,1
2,578,578,3,476.9292792792793,572.2387387387388,2220,579,3,False,1
3,579,579,1,526.9822222222223,602.3857777777778,2250,580,3,False,1
4,580,580,1,492.8027906976744,647.586046511628,2150,581,3,False,1
5,581,581,1,448.79152097902096,610.8085664335664,2288,582,3,False,1
6,582,582,3,490.1963386727689,565.7386727688787,2185,583,3,False,1
7,583,583,1,533.5818661971831,608.3327464788732,2272,584,3,False,1
8,584,584,1,488.8680811808118,644.5733394833949,2168,585,3,False,1
9,585,585,1,458.5284906481079,599.7994780339278,2299,586,3,False,1
10,586,586,3,510.2028789923527,571.0863697705803,2223,587,3,False,1
11,587,587,1,535.7880163413527,626.1674988651838,2203,588,3,False,1
