,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,12,12,3,563.9727859778598,518.9386531365313,2168,13,1,False,1
1,13,13,3,619.4820536119945,525.0517946388005,2201,14,2,False,1
2,14,14,1,612.0841736080666,582.8811924594476,2281,15,3,False,1
3,15,15,2,549.034620505992,580.2055037727474,2253,16,1,False,1
4,16,16,3,550.5097765363129,516.9576350093109,2148,17,2,False,1
5,17,17,3,609.2469767441861,517.5865116279069,2150,18,3,False,1
6,18,18,2,608.0571173583222,572.3507362784471,2241,19,1,False,1
7,19,19,2,547.2060278902384,570.8744939271255,2223,20,2,False,1
8,20,20,3,542.2863827795976,506.8474496958353,2137,21,3,False,1
9,21,21,4,600.5986175115207,500.9341013824885,2170,22,1,False,1
10,22,22,3,604.9407540394973,554.2203770197486,2228,23,2,False,1
11,23,23,3,553.11886186324,557.9105094079853,2179,24,3,False,1
