,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1332,1332,3,519.4539767649687,574.2408400357461,2238,1333,3,False,1
1,1333,1333,1,496.6001745962462,629.7485814054997,2291,1334,3,False,1
2,1334,1334,1,443.7831069609508,612.5182512733446,2356,1335,3,False,1
3,1335,1335,3,455.9945921586301,565.0941865705273,2219,1336,3,False,1
4,1336,1336,3,504.924392439244,575.3235823582359,2222,1337,3,False,1
5,1337,1337,1,496.40351648351646,632.1718681318681,2275,1338,3,False,1
6,1338,1338,1,431.78354430379744,627.2911392405064,2370,1339,3,False,1
7,1339,1339,2,433.3092192324658,569.4733127481253,2267,1340,3,False,1
8,1340,1340,3,486.8334837545127,569.4733754512636,2216,1341,3,False,1
9,1341,1341,1,487.5360779105799,621.2926073483842,2259,1342,3,False,1
10,1342,1342,1,436.7167019027484,623.7336152219873,2365,1343,3,False,1
11,1343,1343,3,429.7397200349956,570.4330708661417,2286,1344,3,False,1
