,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1176,1176,1,509.541296625222,642.3303730017763,2252,1177,3,False,1
1,1177,1177,2,476.1699741156169,597.8058671268335,2318,1178,3,False,1
2,1178,1178,4,522.5100222717149,563.7928730512249,2245,1179,3,False,1
3,1179,1179,1,555.2629516760993,610.8815846756639,2297,1180,3,False,1
4,1180,1180,1,505.6356275303644,642.9892037786775,2223,1181,3,False,1
5,1181,1181,2,475.6123156981787,595.009540329575,2306,1182,3,False,1
6,1182,1182,4,525.580142475512,564.9060552092609,2246,1183,3,False,1
7,1183,1183,1,555.8510362694301,614.2262521588947,2316,1184,3,False,1
8,1184,1184,1,505.36153161175423,642.866874443455,2246,1185,3,False,1
9,1185,1185,2,478.68631764188297,594.1421029476463,2273,1186,3,False,1
10,1186,1186,3,527.8699731903486,567.1899016979446,2238,1187,3,False,1
11,1187,1187,1,552.8196721311475,616.6681435533894,2257,1188,3,False,1
