,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,24,24,4,542.7492944496707,494.17403574788335,2126,25,1,False,1
1,25,25,4,610.7363160399809,476.6154212279867,2101,26,2,False,1
2,26,26,3,623.1199095022624,537.6773755656109,2210,27,3,False,1
3,27,27,3,571.4011893870082,545.9304666056724,2186,28,1,False,1
4,28,28,4,563.8815055762082,496.18726765799255,2152,29,2,False,1
5,29,29,4,618.4354156881164,483.0944105213715,2129,30,3,False,1
6,30,30,3,641.8404351767906,547.4664551223934,2206,31,1,False,1
7,31,31,2,578.6899122807017,569.8324561403509,2280,32,2,False,1
8,32,32,3,560.2759412304866,514.9540863177227,2178,33,3,False,1
9,33,33,4,607.2565091610414,501.5617164898746,2074,34,1,False,1
10,34,34,3,620.6150722021661,550.4927797833935,2216,35,2,False,1
11,35,35,2,558.9742547425474,571.8536585365854,2214,36,3,False,1
