,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,180,180,3,531.5886654478976,568.2595978062158,2188,181,1,False,1
1,181,181,1,575.5095939312807,612.429718875502,2241,182,2,False,1
2,182,182,1,528.0719853278313,651.8674919761577,2181,183,3,False,1
3,183,183,1,497.2314122305323,607.1975362956446,2273,184,1,False,1
4,184,184,3,540.7540838852098,578.2626931567329,2265,185,2,False,1
5,185,185,1,571.5827996340348,624.6386093321134,2186,186,3,False,1
6,186,186,1,517.9544387036167,658.0840770314702,2129,187,1,False,1
7,187,187,1,487.2688496337785,606.8436018957347,2321,188,2,False,1
8,188,188,3,534.2382864792503,578.8259705488621,2241,189,3,False,1
9,189,189,1,560.1970869367319,626.4233045061447,2197,190,1,False,1
10,190,190,1,504.4857659286037,653.0637144148216,2213,191,2,False,1
11,191,191,1,476.2896247240618,598.5977924944813,2265,192,3,False,1
