,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,1116,1116,1,517.1011037527594,638.6423841059602,2265,1117,3,False,1
1,1117,1117,2,467.214377406932,611.1578947368421,2337,1118,3,False,1
2,1118,1118,4,495.6873848987109,558.4696132596686,2172,1119,3,False,1
3,1119,1119,2,547.1282279608192,584.4305431878896,2246,1120,3,False,1
4,1120,1120,1,520.5744125326371,630.5522193211489,2298,1121,3,False,1
5,1121,1121,2,479.2828064097012,604.9055868341273,2309,1122,3,False,1
6,1122,1122,4,509.5999081304548,554.3702342673404,2177,1123,3,False,1
7,1123,1123,2,565.3718061674009,584.6762114537445,2270,1124,3,False,1
8,1124,1124,1,532.7565410199556,637.4266075388026,2255,1125,3,False,1
9,1125,1125,2,486.65221162185605,606.5954032957502,2306,1126,3,False,1
10,1126,1126,3,517.8696436626071,565.6964366260713,2217,1127,3,False,1
11,1127,1127,2,563.333628318584,599.0340707964601,2260,1128,3,False,1
