,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,96,96,3,518.3274631128035,542.3612565445026,2101,97,1,False,1
1,97,97,3,574.326976744186,534.7813953488372,2150,98,2,False,1
2,98,98,1,584.9044642857143,592.0357142857143,2240,99,3,False,1
3,99,99,1,527.3151937309534,603.8624292555508,2297,100,1,False,1
4,100,100,3,516.1429897864439,550.5626740947075,2154,101,2,False,1
5,101,101,3,569.9136890951277,537.2863109048724,2155,102,3,False,1
6,102,102,1,586.3026140894993,595.6818785999114,2257,103,1,False,1
7,103,103,1,529.6335190741535,613.7565366480926,2333,104,2,False,1
8,104,104,2,513.3330312641594,561.4793837788853,2207,105,3,False,1
9,105,105,3,565.7581609195403,546.9779310344827,2175,106,1,False,1
10,106,106,1,580.3380782918149,599.4261565836299,2248,107,2,False,1
11,107,107,1,525.2641173855046,616.6883059137394,2249,108,3,False,1
