,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,912,912,3,493.8433286843329,551.5118549511855,2151,913,3,False,1
1,913,913,2,529.3971039929794,605.4295743747258,2279,914,3,False,1
2,914,914,2,480.79468177855273,629.5789014821273,2294,915,3,False,1
3,915,915,2,460.69408626056025,586.3623832814584,2249,916,3,False,1
4,916,916,3,509.0992544268406,563.4692451071761,2146,917,3,False,1
5,917,917,2,534.238074204947,620.0786219081272,2264,918,3,False,1
6,918,918,1,473.3327256153145,645.2629899726527,2194,919,3,False,1
7,919,919,2,455.14819700967456,588.9375549692172,2274,920,3,False,1
8,920,920,3,508.0053428317008,575.5538735529831,2246,921,3,False,1
9,921,921,2,516.8613728129205,627.3104531179902,2229,922,3,False,1
10,922,922,1,458.1011984021305,636.9786950732357,2253,923,3,False,1
11,923,923,2,445.2020426287745,576.4484902309059,2252,924,3,False,1
