id,x,y,size,frame,track,ignore,track_fixed
1,866.9069767441861,4.424418604651163,172,1,1,FALSE,1
1,862.1077283372365,7.304449648711944,427,2,1,FALSE,1
1,856.9420689655173,10.975172413793103,725,3,1,FALSE,1
1,851.1642105263157,14.647368421052631,950,4,1,FALSE,1
1,845.0349956255468,19.590551181102363,1143,5,1,FALSE,1
1,838.8009389671362,27.150234741784036,1065,6,1,FALSE,1
1,831.7964015151515,34.77272727272727,1056,7,1,FALSE,1
1,825.0417457305502,42.326375711574954,1054,8,1,FALSE,1
1,818.140712945591,50.17636022514071,1066,9,1,FALSE,1
1,811.1004651162791,57.81116279069767,1075,10,1,FALSE,1
1,804.0942883046238,65.55213055303717,1103,11,1,FALSE,1
1,797.2806691449814,72.28624535315986,1076,12,1,FALSE,1
1,790.6559040590406,79.60516605166052,1084,13,1,FALSE,1
1,784.2126276694522,86.34540389972145,1077,14,1,FALSE,1
1,777.308905380334,93.84230055658627,1078,15,1,FALSE,1
1,770.223880597015,101.7285447761194,1072,16,1,FALSE,1
1,763.8534080298787,108.32212885154061,1071,17,1,FALSE,1
1,756.6429889298893,115.49077490774907,1084,18,1,FALSE,1
1,749.2557924003708,122.52826691380908,1079,19,1,FALSE,1
1,742.3213627992634,129.55432780847144,1086,20,1,FALSE,1
1,735.8467815049864,136.61015412511333,1103,21,1,FALSE,1
1,728.8284228769497,144.1481802426343,1154,22,1,FALSE,1
1,722.6426618049226,151.15132178669097,1097,23,1,FALSE,1
1,715.3496376811594,158.89402173913044,1104,24,1,FALSE,1
1,708.5727190605239,166.42547425474254,1107,25,1,FALSE,1
1,702.0451263537906,174.06317689530687,1108,26,1,FALSE,1
1,695.6687555953447,181.64547896150404,1117,27,1,FALSE,1
1,689.5102954341987,189.449418084154,1117,28,1,FALSE,1
1,683.3160762942779,197.3587647593097,1101,29,1,FALSE,1
1,677.0725952813067,204.93647912885663,1102,30,1,FALSE,1
1,670.3203619909502,212.86787330316741,1105,31,1,FALSE,1
1,664.3094582185491,219.7089072543618,1089,32,1,FALSE,1
1,658.1443014705883,226.30514705882354,1088,33,1,FALSE,1
1,652.0673431734317,233.24077490774908,1084,34,1,FALSE,1
1,645.8170955882352,240.203125,1088,35,1,FALSE,1
1,639.686660698299,247.53625783348255,1117,36,1,FALSE,1
1,633.8556891766882,254.004625346901,1081,37,1,FALSE,1
1,628.2373505059797,260.261269549218,1087,38,1,FALSE,1
1,622.3795013850415,266.39242843951985,1083,39,1,FALSE,1
1,616.3610851262863,273.93077642656687,1069,40,1,FALSE,1
1,609.7650323774283,281.40610545790935,1081,41,1,FALSE,1
1,603.8828996282527,288.17936802973975,1076,42,1,FALSE,1
1,597.8180995475113,294.05701357466063,1105,43,1,FALSE,1
1,594.504170528267,297.49119555143653,1079,44,1,FALSE,1
1,591.7033976124885,300.66574839302115,1089,45,1,FALSE,1
1,585.436974789916,308.0046685340803,1071,46,1,FALSE,1
1,578.6483516483516,314.9441391941392,1092,47,1,FALSE,1
1,572.2759889604416,321.4553817847286,1087,48,1,FALSE,1
1,565.6070110701107,327.8579335793358,1084,49,1,FALSE,1
1,558.8701657458563,334.560773480663,1086,50,1,FALSE,1
1,551.9862258953168,340.4003673094582,1089,51,1,FALSE,1
1,545.6047575480329,345.608417200366,1093,52,1,FALSE,1
1,538.9426456984273,350.4588344125809,1081,53,1,FALSE,1
1,531.8604436229206,355.51756007393715,1082,54,1,FALSE,1
1,524.7142857142857,360.0018552875696,1078,55,1,FALSE,1
1,517.5801668211307,364.10287303058385,1079,56,1,FALSE,1
1,510.69767441860466,368.2846511627907,1075,57,1,FALSE,1
1,503.2279411764706,372.3759191176471,1088,58,1,FALSE,1
1,497.51752767527677,375.8846863468635,1084,59,1,FALSE,1
1,490.19981583793736,379.98710865561696,1086,60,1,FALSE,1
1,483.2157943067034,383.5720844811754,1089,61,1,FALSE,1
1,476.5255338904364,386.8895078922934,1077,62,1,FALSE,1
1,469.2708907254362,389.8741965105601,1089,63,1,FALSE,1
1,461.2292817679558,393.0395948434622,1086,64,1,FALSE,1
1,453.3366788321168,396.0866788321168,1096,65,1,FALSE,1
1,444.8361111111111,399.1166666666667,1080,66,1,FALSE,1
1,436.95128676470586,401.80974264705884,1088,67,1,FALSE,1
1,428.92962962962963,404.0314814814815,1080,68,1,FALSE,1
1,421.3315068493151,406.5150684931507,1095,69,1,FALSE,1
1,413.75275735294116,408.53308823529414,1088,70,1,FALSE,1
1,406.06820276497695,410.46543778801845,1085,71,1,FALSE,1
1,398.05637707948244,412.2707948243993,1082,72,1,FALSE,1
1,390.2224247948952,413.9115770282589,1097,73,1,FALSE,1
1,384.75645756457567,414.6171586715867,1084,74,1,FALSE,1
1,377.1611418047882,415.91528545119706,1086,75,1,FALSE,1
1,369.1349862258953,417.14141414141415,1089,76,1,FALSE,1
1,361.6832871652816,418.4903047091413,1083,77,1,FALSE,1
1,353.8483197093551,419.2098092643052,1101,78,1,FALSE,1
1,346.2259835315645,420.43366880146385,1093,79,1,FALSE,1
1,343.58150183150184,420.54395604395603,1092,80,1,FALSE,1
1,335.8110599078341,421.6506912442396,1085,81,1,FALSE,1
1,328.23266423357666,422.2007299270073,1096,82,1,FALSE,1
1,321.97158570119154,422.57653528872595,1091,83,1,FALSE,1
1,314.3718181818182,423.28727272727275,1100,84,1,FALSE,1
1,306.64904284412034,423.81950774840476,1097,85,1,FALSE,1
1,300.2397447584321,424.2123974475843,1097,86,1,FALSE,1
1,293.3992773261066,424.6540198735321,1107,87,1,FALSE,1
1,286.52402538531277,424.9002719854941,1103,88,1,FALSE,1
1,278.50135501355015,426.0252935862692,1107,89,1,FALSE,1
1,271.5350318471338,426.10373066424023,1099,90,1,FALSE,1
2,375.9625,4.26875,160,90,2,TRUE,2
1,264.0072727272727,426.19636363636363,1100,91,1,FALSE,1
2,373.712962962963,7.3125,432,91,2,TRUE,2
1,256.41885766092474,425.75067996373525,1103,92,1,FALSE,1
2,372.08760951188987,11.83354192740926,799,92,2,TRUE,2
1,248.87218721872188,425.36993699369935,1111,93,1,FALSE,1
2,370.2125902992776,18.39938080495356,969,93,2,TRUE,2
1,241.9511754068716,425.18083182640146,1106,94,1,FALSE,1
2,367.3686974789916,28.144957983193276,952,94,2,TRUE,2
1,234.9981933152665,424.7118337850045,1107,95,1,FALSE,1
2,364.88535031847135,37.22929936305732,942,95,2,TRUE,2
1,227.4731663685152,424.58586762075134,1118,96,1,FALSE,1
2,362.0306553911205,46.65221987315011,946,96,2,TRUE,2
1,219.97385031559963,423.50676284941386,1109,97,1,FALSE,1
2,359.4278187565859,55.788198103266595,949,97,2,TRUE,2
1,212.02904929577466,422.2156690140845,1136,98,1,FALSE,1
2,356.69037656903765,64.52405857740585,956,98,2,TRUE,2
1,205.07932263814618,421.29590017825313,1122,99,1,FALSE,1
2,354.0901467505241,73.86687631027253,954,99,2,TRUE,2
1,198.2907488986784,420.6070484581498,1135,100,1,FALSE,1
2,351.53806047966634,83.47653806047967,959,100,2,TRUE,2
1,192.39609236234458,419.58703374777974,1126,101,1,FALSE,1
2,349.0657620041754,93.160751565762,958,101,2,TRUE,2
1,185.94395796847635,419.20227670753064,1142,102,1,FALSE,1
2,346.94594594594594,102.5935550935551,962,102,2,TRUE,2
1,178.63563115487915,418.7591763652641,1117,103,1,FALSE,1
2,344.96815286624206,111.7823779193206,942,103,2,TRUE,2
1,171.2646017699115,418.2646017699115,1130,104,1,FALSE,1
2,343.54651162790697,121.35940803382664,946,104,2,TRUE,2
1,163.6567834681042,417.5678346810422,1113,105,1,FALSE,1
2,341.5062893081761,131.08805031446542,954,105,2,TRUE,2
1,156.73656387665199,416.7286343612335,1135,106,1,FALSE,1
2,340.128764278297,140.6957424714434,963,106,2,TRUE,2
1,149.51024042742654,416.01157613535173,1123,107,1,FALSE,1
2,338.5342465753425,150.53108535300316,949,107,2,TRUE,2
1,142.54265611257696,415.3693931398417,1137,108,1,FALSE,1
2,337.4844398340249,160.24585062240664,964,108,2,TRUE,2
1,135.81802274715662,414.7191601049869,1143,109,1,FALSE,1
2,336.87604166666665,170.34479166666668,960,109,2,TRUE,2
1,128.7899461400359,413.6149012567325,1114,110,1,FALSE,1
2,336.221875,180.353125,960,110,2,TRUE,2
1,121.77127659574468,412.7260638297872,1128,111,1,FALSE,1
2,335.4853862212944,189.98121085594988,958,111,2,TRUE,2
1,116.43276936776492,411.64826357969724,1123,112,1,FALSE,1
2,335.86292834890963,200.2564901349948,963,112,2,TRUE,2
1,109.02055406613047,410.2537980339589,1119,113,1,FALSE,1
2,335.40063424947147,210.09619450317123,946,113,2,TRUE,2
1,102.63037752414398,408.7928007023705,1139,114,1,FALSE,1
2,335.10878661087867,219.95502092050208,956,114,2,TRUE,2
1,95.48818181818181,407.7209090909091,1100,115,1,FALSE,1
2,335.0820895522388,230.0309168443497,938,115,2,TRUE,2
1,88.84088888888888,406.74044444444445,1125,116,1,FALSE,1
2,335.16346153846155,240.34081196581195,936,116,2,TRUE,2
1,82.41987466427932,405.95255147717097,1117,117,1,FALSE,1
2,335.88759278897135,250.80275715800636,943,117,2,TRUE,2
1,75.23889875666075,405.03641207815275,1126,118,1,FALSE,1
2,336.3948772678762,260.3724653148346,937,118,2,TRUE,2
1,68.38154392191659,404.7417923691216,1127,119,1,FALSE,1
2,337.43083421330516,270.26504751847943,947,119,2,TRUE,2
1,60.99202127659574,404.02748226950354,1128,120,1,FALSE,1
2,338.71108742004265,280.2761194029851,938,120,2,TRUE,2
1,54.13930789707187,403.76752440106475,1127,121,1,FALSE,1
2,340.5700737618546,290.4109589041096,949,121,2,TRUE,2
1,47.62377994676131,403.9254658385093,1127,122,1,FALSE,1
2,342.04890738813737,300.2715920915713,961,122,2,TRUE,2
1,40.74909747292419,404.0749097472924,1108,123,1,FALSE,1
2,343.7925531914894,310.20106382978724,940,123,2,TRUE,2
1,35.71911111111111,404.176,1125,124,1,FALSE,1
2,345.728125,320.07708333333335,960,124,2,TRUE,2
1,29.06678700361011,404.3456678700361,1108,125,1,FALSE,1
2,348.26498422712933,330.0031545741325,951,125,2,TRUE,2
1,21.598603839441537,404.4912739965096,1146,126,1,FALSE,1
2,350.8151260504202,340.24159663865544,952,126,2,TRUE,2
1,17.11534795042898,404.6320305052431,1049,127,1,FALSE,1
2,353.75467775467774,350.48232848232846,962,127,2,TRUE,2
1,13.119767441860466,404.3767441860465,860,128,1,FALSE,1
2,357.2986472424558,360.20395421436007,961,128,2,TRUE,2
1,9.79416282642089,404.0245775729647,651,129,1,FALSE,1
2,360.4639917695473,369.97119341563786,972,129,2,TRUE,2
1,6.731829573934837,403.82456140350877,399,130,1,FALSE,1
2,364.0321243523316,379.8134715025907,965,130,2,TRUE,2
1,4.531400966183575,404.81159420289856,207,131,1,FALSE,1
2,367.8540596094553,389.39876670092497,973,131,2,TRUE,2
1,372.5849639546859,399.12152420185373,971,132,2,TRUE,2
1,377.3740856844305,408.18390804597703,957,133,2,TRUE,2
1,382.95238095238096,417.33015873015876,945,134,2,TRUE,2
1,389.37157894736845,426.23578947368424,950,135,2,TRUE,2
