id,x,y,size,frame,track,ignore,track_fixed
3,559.3152732368052,513.8547407753387,2141,1,1,FALSE,1
3,623.3260373917009,516.8235294117648,2193,2,2,FALSE,1
2,618.0669326241135,578.2557624113475,2256,3,3,FALSE,1
2,560.6695996480422,572.156181258249,2273,4,1,FALSE,1
3,570.2813812412505,514.7302846476902,2143,5,2,FALSE,1
3,629.8718525179856,525.8412769784172,2224,6,3,FALSE,1
1,616.5300936246099,584.1417744092732,2243,7,1,FALSE,1
2,561.0219587176109,573.8269653052262,2277,8,2,FALSE,1
3,569.4240862230553,516.3809746954076,2134,9,3,FALSE,1
3,627.1540880503145,526.4811320754717,2226,10,1,FALSE,1
1,615.7321823815847,585.6622399291722,2259,11,2,FALSE,1
2,556.3821066549141,577.961657117673,2269,12,3,FALSE,1
3,563.9727859778598,518.9386531365313,2168,13,1,FALSE,1
3,619.4820536119945,525.0517946388005,2201,14,2,FALSE,1
1,612.0841736080666,582.8811924594476,2281,15,3,FALSE,1
2,549.034620505992,580.2055037727474,2253,16,1,FALSE,1
3,550.5097765363129,516.9576350093109,2148,17,2,FALSE,1
3,609.2469767441861,517.5865116279069,2150,18,3,FALSE,1
2,608.0571173583222,572.3507362784471,2241,19,1,FALSE,1
2,547.2060278902384,570.8744939271255,2223,20,2,FALSE,1
3,542.2863827795976,506.8474496958353,2137,21,3,FALSE,1
4,600.5986175115207,500.9341013824885,2170,22,1,FALSE,1
3,604.9407540394973,554.2203770197486,2228,23,2,FALSE,1
3,553.11886186324,557.9105094079853,2179,24,3,FALSE,1
4,542.7492944496707,494.17403574788335,2126,25,1,FALSE,1
4,610.7363160399809,476.6154212279867,2101,26,2,FALSE,1
3,623.1199095022624,537.6773755656109,2210,27,3,FALSE,1
3,571.4011893870082,545.93046660567245,2186,28,1,FALSE,1
4,563.8815055762082,496.18726765799255,2152,29,2,FALSE,1
4,618.43541568811645,483.0944105213715,2129,30,3,FALSE,1
3,641.8404351767906,547.4664551223934,2206,31,1,FALSE,1
2,578.6899122807017,569.8324561403509,2280,32,2,FALSE,1
3,560.2759412304866,514.9540863177227,2178,33,3,FALSE,1
4,607.2565091610414,501.56171648987464,2074,34,1,FALSE,1
3,620.6150722021661,550.4927797833935,2216,35,2,FALSE,1
2,558.9742547425474,571.8536585365854,2214,36,3,FALSE,1
3,530.7680821278582,506.904339710686,2143,37,1,FALSE,1
4,587.7298311444653,484.8424015009381,2132,38,2,FALSE,1
3,604.0645756457565,533.6743542435424,2168,39,3,FALSE,1
3,558.4923575729505,548.186660490968,2159,40,1,FALSE,1
4,536.8351063829788,493.034332688588,2068,41,2,FALSE,1
4,599.3990476190476,461.2247619047619,2100,42,3,FALSE,1
3,627.7172224760164,520.8515303791686,2189,43,1,FALSE,1
3,578.0453103760761,542.9211599456276,2207,44,2,FALSE,1
4,561.4802631578947,499.87875939849624,2128,45,3,FALSE,1
4,613.0832943378568,482.40009358914364,2137,46,1,FALSE,1
3,646.5033829499323,545.3671628326567,2217,47,2,FALSE,1
2,585.7568747271933,573.5910082933217,2291,48,3,FALSE,1
3,565.8589097572149,524.5460375629867,2183,49,1,FALSE,1
4,609.3534194165471,509.12625538020086,2091,50,2,FALSE,1
2,630.3572401270994,560.0222423967317,2203,51,3,FALSE,1
1,567.796223100571,593.0469916556873,2277,52,1,FALSE,1
3,534.7666511411271,532.9902189101072,2147,53,2,FALSE,1
4,588.4444444444445,512.8333333333334,2142,54,3,FALSE,1
2,602.5345744680851,568.3492907801418,2256,55,1,FALSE,1
2,547.0100261551875,582.4088927637315,2294,56,2,FALSE,1
3,531.1052141527002,525.5307262569833,2148,57,3,FALSE,1
4,587.4689397477814,510.2695002335357,2141,58,1,FALSE,1
2,600.6115107913669,563.5746402877697,2224,59,2,FALSE,1
