id,x,y,size,frame,track,ignore,track_fixed
1,704.7254772876893,443.80052666227783,1519,1,1,TRUE,1
2,307.07088122605364,400.9396551724138,1044,1,2,FALSE,2
3,596.902395740905,300.8402839396628,1127,1,3,TRUE,3
4,607,314,7,1,4,TRUE,4
5,490.63010359536867,252.74466788543572,1641,1,5,TRUE,5
6,506.8,139.4,5,1,6,TRUE,6
7,499.2544951590595,123.63070539419087,723,1,7,TRUE,7
1,699.392247043364,445.1005256241787,1522,2,1,TRUE,1
2,324.56859867938374,395.15920763022746,1363,2,2,FALSE,2
3,567.1532258064516,288.01209677419354,1488,2,8,TRUE,8
5,482.9004694835681,122.44037558685446,1065,2,7,TRUE,7
6,454.09141696292534,199.95073641442357,1969,2,9,TRUE,9
1,695.0032981530343,448.93469656992085,1516,3,1,TRUE,1
2,330.9141016463851,381.17036506800287,1397,3,2,FALSE,2
3,555.5684423465948,259.7687120701281,1483,3,10,TRUE,10
5,462.92160437556976,114.82680036463081,1097,3,7,TRUE,7
6,389.2757936507937,186.54315476190476,2016,3,11,TRUE,11
1,691.5555555555555,453.46666666666664,1530,4,1,TRUE,1
2,323.685461580984,371.99391929242677,1809,4,2,FALSE,2
3,567.9457908163265,232.13520408163265,1568,4,8,TRUE,8
5,451.44128113879003,100.20907473309609,1124,4,7,TRUE,7
6,332.82851543361096,220.02400783929446,2041,4,12,TRUE,12
1,688.8934911242603,458.5424063116371,1521,5,1,TRUE,1
2,313.23375870069606,370.2146171693735,1724,5,2,FALSE,2
4,596.2046855733662,222.154130702836,1622,5,3,TRUE,3
5,448.1614310645724,80.53839441535777,1146,5,7,TRUE,7
6,317.47424169475204,284.3972075108329,2077,5,13,TRUE,13
1,688.089463220676,463.9973492379059,1509,6,1,TRUE,1
2,302.6590273896031,378.7719396310788,1789,6,2,FALSE,2
4,621.1199040767386,237.29076738609112,1668,6,8,TRUE,8
5,456.0248500428449,63.87832047986289,1167,6,7,TRUE,7
6,350.3309489747258,339.0395803528851,2097,6,14,TRUE,14
1,688.351547070441,469.560236998025,1519,7,1,TRUE,1
