id,x,y,size,frame,track,ignore,track_fixed
1,471.30584707646176,704.6681659170415,2001,1,1,TRUE,1
2,401.0138036809816,537.3696319018405,652,1,2,TRUE,2
4,256.17801724137934,385.41508620689655,2320,1,3,TRUE,3
5,637.322402358143,29.803979366249077,2714,1,4,TRUE,4
6,575.702300405954,8.88362652232747,739,1,5,TRUE,5
7,259.2426150121065,459.41162227602905,2065,1,6,TRUE,6
8,288.18631921824107,433.45081433224755,1535,1,7,TRUE,7
9,304.9938612645795,467.36402701043585,1629,1,8,TRUE,8
10,352.1052341597796,489.04683195592287,1815,1,9,TRUE,9
11,347.0842175066313,455.8342175066313,1508,1,10,TRUE,10
1,471.2865761689291,704.5827048768225,1989,2,1,TRUE,1
2,384.23471074380166,556.2,605,2,11,FALSE,0
4,255.95481927710844,385.4797762478485,2324,2,3,TRUE,3
5,635.379723157501,28.81444070332959,2673,2,4,TRUE,4
6,575.5013623978201,8.825613079019073,734,2,5,TRUE,5
7,305.2146624472574,454.00949367088606,1896,2,8,TRUE,8
8,267.07257546563903,471.0417469492614,1557,2,6,TRUE,6
9,266.7072879330944,436.21505376344084,1674,2,7,TRUE,7
10,348.9452709883103,489.57863974495217,1882,2,9,TRUE,9
11,348.88438928804703,457.13063357282823,1531,2,10,TRUE,10
1,471.30521091811414,704.5454094292804,2015,3,1,TRUE,1
2,368.86133768352363,539.6133768352365,613,3,2,TRUE,2
4,256.0462923274753,385.5237891127304,2333,3,3,TRUE,3
5,632.8739653875094,27.71181339352897,2658,3,4,TRUE,4
6,575.3016997167139,8.695467422096318,706,3,5,TRUE,5
7,303.8902123252201,451.02433972035215,1931,3,8,TRUE,8
8,348.01775456919063,489.4657963446475,1915,3,9,TRUE,9
9,268.9676354029062,472.1988110964333,1514,3,6,TRUE,6
10,348.0910256410256,457.324358974359,1560,3,10,TRUE,10
11,263.9181929181929,437.7002442002442,1638,3,7,TRUE,7
1,471.30997038499504,704.6796643632774,2026,4,1,TRUE,1
2,381.5446293494705,522.1664145234494,661,4,11,FALSE,0
4,256.01031370863774,385.4095401804899,2327,4,3,TRUE,3
5,631.7121840814787,27.21878536401358,2651,4,4,TRUE,4
6,575.5404624277456,8.715317919075144,692,4,5,TRUE,5
7,334.87768347478783,460.0224663005492,2003,4,10,TRUE,10
8,353.2131313131313,487.5176767676768,1980,4,9,TRUE,9
9,292.8293897882939,435.85803237858033,1606,4,8,TRUE,8
10,254.7859649122807,447.68701754385967,1425,4,7,TRUE,7
11,279.7819843342036,472.6357702349869,1532,4,6,TRUE,6
1,471.231884057971,704.7501249375313,2001,5,1,TRUE,1
2,404.49016641452346,526.8169440242058,661,5,11,FALSE,0
4,255.99146393512592,385.5778915919761,2343,5,3,TRUE,3
5,630.9008390541571,26.93821510297483,2622,5,4,TRUE,4
6,574.99,8.67142857142857,700,5,5,TRUE,5
7,352.61049445005045,488.22300706357214,1982,5,9,TRUE,9
8,279.6981132075472,472.7514638906962,1537,5,6,TRUE,6
9,254.60237596086654,447.76589797344513,1431,5,7,TRUE,7
10,335.12487512487513,460.3021978021978,2002,5,10,TRUE,10
11,292.78846153846155,436.09615384615387,1612,5,8,TRUE,8
1,471.27191235059763,704.6822709163347,2008,6,1,TRUE,1
2,407.85759493670884,553.3386075949367,632,6,11,FALSE,0
4,256.180102915952,385.5300171526587,2332,6,3,TRUE,3
5,629.6313559322034,26.4364406779661,2596,6,4,TRUE,4
6,575.4626865671642,8.759837177747626,737,6,5,TRUE,5
7,264.2133965619443,468.42145820983995,1687,6,6,TRUE,6
8,307.04704595185996,458.7253829321663,1828,6,8,TRUE,8
9,349.41961852861033,458.1723433242507,1468,6,10,TRUE,10
10,272.8647398843931,434.0664739884393,1730,6,7,TRUE,7
11,348.4198682766191,491.12733260153675,1822,6,9,TRUE,9
1,471.25717111770524,704.6454005934718,2022,7,1,TRUE,1
2,384.23927392739273,557.8036303630363,606,7,11,FALSE,0
4,256.1920103092784,385.7242268041237,2328,7,3,TRUE,3
5,628.0430065865943,25.87407981402557,2581,7,4,TRUE,4
6,575.1937765205092,8.786421499292786,707,7,5,TRUE,5
7,288.04347826086956,433.3744321868916,1541,7,7,TRUE,7
8,258.78762786166584,458.9235265465173,2053,7,6,TRUE,6
9,350.5432719151312,490.66554997208266,1791,7,9,TRUE,9
10,347.1485148514852,457.2752475247525,1515,7,10,TRUE,10
11,304.34692635423005,467.8496652465003,1643,7,8,TRUE,8
1,471.32272282076394,704.7017629774731,2042,8,1,TRUE,1
2,381.6576433121019,535.9984076433121,628,8,11,FALSE,0
4,256.0442930153322,385.6252129471891,2348,8,3,TRUE,3
5,626.5943728018757,25.34544744040641,2559,8,4,TRUE,4
6,575.0553977272727,8.568181818181818,704,8,5,TRUE,5
7,254.70781032078102,447.73361227336125,1434,8,6,TRUE,6
8,279.8863783085862,472.5900581020013,1549,8,8,TRUE,8
9,292.87800369685766,435.64510166358593,1623,8,7,TRUE,7
10,352.4232323232323,488.6580808080808,1980,8,9,TRUE,9
11,335.4904904904905,460.3958958958959,1998,8,10,TRUE,10
1,471.26106414719044,704.6031824962705,2011,9,1,TRUE,1
2,401.2148499210111,523.8325434439179,633,9,11,FALSE,0
4,256.03846153846155,385.5854700854701,2340,9,3,TRUE,3
5,614.4981927710843,21.318975903614458,3320,9,4,TRUE,4
6,304.09908814589664,467.4626139817629,1645,9,8,TRUE,8
7,288.3690629011553,432.61745827984595,1558,9,7,TRUE,7
8,346.84015852047554,457.664464993395,1514,9,10,TRUE,10
9,350.2853185595568,491.002216066482,1805,9,9,TRUE,9
10,258.97457212713937,458.7555012224939,2045,9,6,TRUE,6
1,471.3234274393264,704.8746904408123,2019,10,1,TRUE,1
2,423.41881638846735,540.3945371775417,659,10,11,FALSE,0
4,256.0658914728682,385.5198105081826,2322,10,3,TRUE,3
5,613.2257668711657,20.68006134969325,3260,10,4,TRUE,4
6,350.60245672808486,490.6610831937465,1791,10,9,TRUE,9
7,347.03452855245683,457.34661354581675,1506,10,10,TRUE,10
8,304.488131466829,467.7206329884358,1643,10,8,TRUE,8
9,288.2952196382429,433.1860465116279,1548,10,7,TRUE,7
10,259.0380859375,458.826171875,2048,10,6,TRUE,6
1,471.2926709296606,704.6301032956222,2033,11,1,TRUE,1
2,412.14171974522293,563.8805732484077,628,11,11,FALSE,0
4,256.0575848732273,385.89514396218306,2327,11,3,TRUE,3
5,612.1322734499205,20.328775834658188,3145,11,4,TRUE,4
6,292.68879148403255,435.2861615529117,1597,11,7,TRUE,7
7,352.3830542871639,488.47590055809235,1971,11,9,TRUE,9
8,334.6256926952141,460.7561712846348,1985,11,10,TRUE,10
9,254.66435024322445,447.99027102154275,1439,11,6,TRUE,6
10,280.3538961038961,472.324025974026,1540,11,8,TRUE,8
1,471.4541463414634,704.709756097561,2050,12,1,TRUE,1
2,393.2970779220779,549.487012987013,616,12,11,FALSE,0
4,255.98379530916844,385.5211087420043,2345,12,3,TRUE,3
5,620.9640287769785,23.642826914938638,2363,12,4,TRUE,4
6,573.603076923077,8.456923076923077,650,12,5,TRUE,5
7,335.50200200200203,460.55355355355357,1998,12,10,TRUE,10
8,254.75,447.20949720670393,1432,12,6,TRUE,6
9,293.19962917181704,436.1576019777503,1618,12,7,TRUE,7
10,352.2886178861789,488.8343495934959,1968,12,9,TRUE,9
11,279.395213454075,472.67464424320826,1546,12,8,TRUE,8
1,471.3581647755303,704.592994573261,2027,13,1,TRUE,1
2,400.82181259600617,528.1751152073733,651,13,11,FALSE,0
4,255.97285652735889,385.51141749246017,2321,13,3,TRUE,3
5,619.902012248469,23.132983377077867,2286,13,4,TRUE,4
6,572.988727858293,8.516908212560386,621,13,5,TRUE,5
7,348.25921052631577,459.1217105263158,1520,13,10,TRUE,10
8,267.3264114211551,471.31862426995457,1541,13,8,TRUE,8
9,346.9093799682035,491.2140964493906,1887,13,9,TRUE,9
10,266.3420895522388,436.21432835820895,1675,13,6,TRUE,6
11,304.5413375460769,453.1758820431806,1899,13,7,TRUE,7
1,471.36937377690805,704.6648727984344,2044,14,1,TRUE,1
2,425.0723076923077,526.0646153846154,650,14,11,FALSE,0
4,255.9598462195643,385.5540367364374,2341,14,3,TRUE,3
5,619.1324180690876,23.04871567759079,2258,14,4,TRUE,4
6,572.0562180579217,8.369676320272573,587,14,5,TRUE,5
7,258.40549828178695,458.19685812469316,2037,14,8,TRUE,8
8,345.8780160857909,459.171581769437,1492,14,10,TRUE,10
9,302.89902676399026,468.05413625304135,1644,14,7,TRUE,7
10,288.6608863198459,432.76878612716763,1557,14,6,TRUE,6
11,348.8468013468013,492.09147025813695,1782,14,9,TRUE,9
1,471.2667327714427,704.533961328706,2017,15,1,TRUE,1
2,433.38862559241704,551.7898894154819,633,15,11,FALSE,0
4,256.048275862069,385.54008620689655,2320,15,3,TRUE,3
5,617.4569967456997,22.709902370990235,2151,15,4,TRUE,4
6,571.2241086587436,8.640067911714771,589,15,5,TRUE,5
7,278.8844386080105,472.295469468155,1523,15,7,TRUE,7
8,333.51435897435897,462.5841025641026,1950,15,10,TRUE,10
9,350.73047077082254,490.2591826176927,1933,15,9,TRUE,9
10,293.03173615432485,435.8344741754823,1607,15,6,TRUE,6
11,254.8082975679542,446.8683834048641,1398,15,8,TRUE,8
1,471.382894082546,704.7026355047241,2011,16,1,TRUE,1
2,409.97716150081567,558.8401305057097,613,16,11,FALSE,0
4,255.9405172413793,385.56594827586207,2320,16,3,TRUE,3
5,616.38789025544,22.389309366130558,2114,16,4,TRUE,4
6,571.0388007054673,8.564373897707231,567,16,5,TRUE,5
7,350.4650077760498,489.6490409538621,1929,16,9,TRUE,9
8,292.6114249843063,435.97928436911485,1593,16,6,TRUE,6
9,278.28411338167433,472.38892551087673,1517,16,7,TRUE,7
10,332.81121399176953,462.1867283950617,1944,16,10,TRUE,10
11,254.5383512544803,446.8078853046595,1395,16,8,TRUE,8
1,471.5090730750368,704.8322707209417,2039,17,1,TRUE,1
2,402.48083067092654,537.1006389776358,626,17,11,FALSE,0
4,255.9664948453608,385.7414089347079,2328,17,3,TRUE,3
5,606.6044578768417,19.55496788817529,2647,17,4,TRUE,4
6,345.7334244702666,460.56049213943953,1463,17,10,TRUE,10
7,302.4395061728395,467.7888888888889,1620,17,7,TRUE,7
8,347.2871172732525,493.06296938186017,1731,17,9,TRUE,9
9,258.3706293706294,457.96553446553446,2002,17,8,TRUE,8
10,288.4860841423948,432.7870550161812,1545,17,6,TRUE,6
1,471.36586562040213,704.6821971554683,2039,18,1,TRUE,1
2,419.14348462664714,520.9414348462665,683,18,11,FALSE,0
4,255.95936698032506,385.56928999144566,2338,18,3,TRUE,3
5,606.1930501930502,19.474131274131274,2590,18,4,TRUE,4
6,258.3263052208835,457.67269076305223,1992,18,8,TRUE,8
7,302.03196066379843,467.80885064535954,1627,18,7,TRUE,7
8,345.3809849521204,460.7927496580027,1462,18,10,TRUE,10
9,288.61692506459946,432.54651162790697,1548,18,6,TRUE,6
10,347.0945558739255,493.24699140401145,1745,18,9,TRUE,9
1,471.37135802469135,704.5466666666666,2025,19,1,TRUE,1
2,443.56203288490286,535.5889387144992,669,19,11,FALSE,0
4,256.02884201463627,385.58028411536804,2323,19,3,TRUE,3
5,605.6003921568628,19.478039215686273,2550,19,4,TRUE,4
6,258.4382191095548,457.9629814907454,1999,19,8,TRUE,8
7,302.33661538461536,467.6590769230769,1625,19,7,TRUE,7
8,288.52638352638354,432.37966537966537,1554,19,6,TRUE,6
9,347.15884057971016,492.9455072463768,1725,19,9,TRUE,9
10,345.4203601108033,460.6842105263158,1444,19,10,TRUE,10
1,471.2935372471633,704.5071534287124,2027,20,1,TRUE,1
2,433.70166666666665,557.8733333333333,600,20,11,FALSE,0
4,256.0303289192653,385.7488252883383,2341,20,3,TRUE,3
5,613.4331410592554,21.87467226009439,1907,20,4,TRUE,4
