id,x,y,size,frame,track,ignore,track_fixed
1,704.8627450980392,443.7571157495256,1581,1,1,TRUE,1
2,309.70112359550563,397.28014981273407,1335,1,2,TRUE,2
3,595.3117443868739,301.3791018998273,1158,1,3,FALSE,4
4,489.9464068209501,252.35200974421437,1642,1,4,TRUE,4
5,499.85675675675674,123.9972972972973,740,1,5,TRUE,5
1,699.5835336538462,445.37560096153845,1664,2,1,TRUE,1
2,322.2133779264214,393.5150501672241,1495,2,2,TRUE,2
3,566.4016034985423,288.1720116618076,1372,2,3,FALSE,4
4,454.14174048983847,199.81605002605525,1919,2,4,TRUE,4
5,482.4963655244029,121.69055036344756,963,2,5,TRUE,5
1,695.3435836782969,449.1886457717327,1691,3,1,TRUE,1
2,327.8472131147541,382.29573770491805,1525,3,2,TRUE,2
3,555.1322254335261,259.83453757225436,1384,3,3,FALSE,4
4,389.33933933933935,186.4184184184184,1998,3,4,TRUE,4
5,462.787037037037,113.78086419753086,972,3,5,TRUE,5
1,691.7971698113207,453.6497641509434,1696,4,1,TRUE,1
2,323.85124508519004,369.74049803407604,1526,4,2,TRUE,2
3,567.4459084604715,231.8904299583911,1442,4,3,FALSE,4
4,332.8320079522863,219.78330019880715,2012,4,4,TRUE,4
5,451.5632411067194,99.53557312252964,1012,4,5,TRUE,5
1,689.3703271028037,458.91997663551405,1712,5,1,TRUE,1
2,312.0826771653543,368.37532808398953,1524,5,2,TRUE,2
3,317.3980343980344,284.28746928746926,2035,5,4,TRUE,4
4,595.2944444444445,222.2201388888889,1440,5,3,FALSE,4
5,448.46206225680936,80.58268482490273,1028,5,5,TRUE,5
1,688.2414806110459,464.23443008225615,1702,6,1,TRUE,1
2,299.7509778357236,376.83898305084745,1534,6,2,TRUE,2
3,350.12210424710423,338.85086872586874,2072,6,4,TRUE,4
4,620.245672436751,236.9474034620506,1502,6,3,FALSE,4
5,456.0811320754717,63.902830188679246,1060,6,5,TRUE,5
1,688.3152995927865,469.65561372891216,1719,7,1,TRUE,1
2,296.0346820809249,385.18240205523443,1557,7,2,TRUE,2
3,411.83986287952985,356.39666993143976,2042,7,4,TRUE,4
4,626.3847184986595,265.97050938337804,1492,7,3,FALSE,4
5,471.71821631878555,52.60246679316888,1054,7,5,TRUE,5
1,689.4001189060642,474.8923900118906,1682,8,1,TRUE,1
2,297.90693196405647,396.29910141206676,1558,8,2,TRUE,2
3,469.2717664821339,324.0050327126321,1987,8,4,TRUE,4
4,609.5517011340894,289.34889926617745,1499,8,3,FALSE,4
5,489.68543689320387,48.636893203883496,1030,8,5,TRUE,5
1,691.0944281524927,478.03988269794723,1705,9,1,TRUE,1
2,299.8848368522073,399.44785668586053,1563,9,2,TRUE,2
3,580.4273684210526,292.7978947368421,1425,9,3,FALSE,4
4,487.7138381201044,260.3242819843342,1915,9,4,TRUE,4
5,506.15714285714284,53.55809523809524,1050,9,5,TRUE,5
1,694.2431610942249,482.51671732522794,1645,10,1,TRUE,1
2,313.16202203499677,397.449125081011,1543,10,2,TRUE,2
3,556.1624180626366,270.29424617625637,1373,10,3,FALSE,4
4,456.75363825363826,206.43451143451142,1924,10,4,TRUE,4
5,521.0729857819905,65.72227488151658,1055,10,5,TRUE,5
1,698.5686862627474,485.7972405518896,1667,11,1,TRUE,1
2,322.7436399217221,388.5238095238095,1533,11,2,TRUE,2
3,554.8692628650904,239.90125173852573,1438,11,3,FALSE,4
4,395.67462686567166,189.9044776119403,2010,11,4,TRUE,4
5,527.5537340619308,84.17395264116576,1098,11,5,TRUE,5
1,704.2529302899445,489.33867982726713,1621,12,1,TRUE,1
2,322.56796426292277,376.747287811104,1567,12,2,TRUE,2
