,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,96,96,1,219.97385031559963,423.50676284941386,1109,97,1,False,1
1,97,97,1,212.02904929577463,422.2156690140845,1136,98,1,False,1
2,98,98,1,205.07932263814607,421.29590017825313,1122,99,1,False,1
3,99,99,1,198.2907488986784,420.6070484581498,1135,100,1,False,1
4,100,100,1,192.3960923623445,419.5870337477797,1126,101,1,False,1
5,101,101,1,185.94395796847635,419.2022767075306,1142,102,1,False,1
6,102,102,1,178.63563115487915,418.7591763652641,1117,103,1,False,1
7,103,103,1,171.2646017699115,418.2646017699115,1130,104,1,False,1
8,104,104,1,163.6567834681042,417.5678346810422,1113,105,1,False,1
9,105,105,1,156.736563876652,416.7286343612335,1135,106,1,False,1
10,106,106,1,149.51024042742654,416.0115761353517,1123,107,1,False,1
11,107,107,1,142.54265611257696,415.3693931398417,1137,108,1,False,1
