,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,120,120,1,54.13930789707187,403.7675244010648,1127,121,1,False,1
1,121,121,1,47.62377994676131,403.9254658385093,1127,122,1,False,1
2,122,122,1,40.74909747292419,404.0749097472924,1108,123,1,False,1
3,123,123,1,35.71911111111111,404.176,1125,124,1,False,1
4,124,124,1,29.06678700361011,404.3456678700361,1108,125,1,False,1
5,125,125,1,21.598603839441537,404.4912739965096,1146,126,1,False,1
6,126,126,1,17.11534795042898,404.6320305052431,1049,127,1,False,1
7,127,127,1,13.119767441860466,404.3767441860465,860,128,1,False,1
8,128,128,1,9.79416282642089,404.0245775729647,651,129,1,False,1
9,129,129,1,6.731829573934837,403.8245614035088,399,130,1,False,1
10,130,130,1,4.531400966183575,404.81159420289856,207,131,1,False,1
