,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,60,60,1,483.2157943067034,383.5720844811754,1089,61,1,False,1
1,61,61,1,476.5255338904364,386.8895078922934,1077,62,1,False,1
2,62,62,1,469.2708907254362,389.8741965105601,1089,63,1,False,1
3,63,63,1,461.2292817679558,393.0395948434622,1086,64,1,False,1
4,64,64,1,453.3366788321168,396.0866788321168,1096,65,1,False,1
5,65,65,1,444.8361111111111,399.1166666666667,1080,66,1,False,1
6,66,66,1,436.95128676470586,401.8097426470589,1088,67,1,False,1
7,67,67,1,428.9296296296296,404.0314814814815,1080,68,1,False,1
8,68,68,1,421.3315068493151,406.5150684931507,1095,69,1,False,1
9,69,69,1,413.7527573529412,408.5330882352941,1088,70,1,False,1
10,70,70,1,406.06820276497695,410.4654377880185,1085,71,1,False,1
11,71,71,1,398.0563770794824,412.2707948243993,1082,72,1,False,1
