,index,Unnamed: 0,id,x,y,size,frame,track,ignore,track_fixed
0,36,36,1,633.8556891766882,254.004625346901,1081,37,1,False,1
1,37,37,1,628.2373505059797,260.261269549218,1087,38,1,False,1
2,38,38,1,622.3795013850415,266.39242843951985,1083,39,1,False,1
3,39,39,1,616.3610851262863,273.93077642656687,1069,40,1,False,1
4,40,40,1,609.7650323774283,281.40610545790935,1081,41,1,False,1
5,41,41,1,603.8828996282527,288.1793680297397,1076,42,1,False,1
6,42,42,1,597.8180995475113,294.05701357466063,1105,43,1,False,1
7,43,43,1,594.504170528267,297.49119555143653,1079,44,1,False,1
8,44,44,1,591.7033976124885,300.66574839302115,1089,45,1,False,1
9,45,45,1,585.436974789916,308.0046685340803,1071,46,1,False,1
10,46,46,1,578.6483516483516,314.9441391941392,1092,47,1,False,1
11,47,47,1,572.2759889604416,321.4553817847286,1087,48,1,False,1
